,id,rated,created_at,last_move_at,turns,white_id,white_rating,black_id,black_rating,moves
36,w32ByeXT,True,1501360000000.0,1501360000000.0,53,kryptik,1487,mertcansevig,1685,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Nc3 Bg4 h3 Bxf3 Qxf3 Nf6 Bg5 Nxd4 Qd1 e5 Bxf6 gxf6 Bb5+ Nc6 Nxd5 Qa5+ c3 Bd6 Nxf6+ Ke7 Nd5+ Kd7 Bd3 Ke6 Be4 Nd4 O-O f5 cxd4 fxe4 Nc3 exd4 Qxd4 Qe5 Qc4+ Kf5 g4+ Kf4 Ne2+ Kf3 Qb3+ Kxe2 Rae1+ Kd2 Qd1#
37,lraTxMHx,True,1485490000000.0,1485490000000.0,51,prietro,1481,bigbossiokepa,1293,f4 f5 d4 g6 e3 Nf6 Nc3 e6 g3 Bd6 Bg2 O-O Nge2 Nh5 O-O Bb4 a3 Ba5 Bd2 d5 b4 Bb6 Na4 Nc6 Rc1 a5 c4 axb4 cxd5 exd5 axb4 Qd6 Nxb6 cxb6 b5 Na5 Ra1 Nc4 Rxa8 Qd8 Bb4 Nxe3 Qc1 Nxf1 Bxf8 Kh8 Rxc8 Qxc8 Qxc8 Nxh2 Bh6#
38,5fnwzmqt,True,1504260000000.0,1504260000000.0,38,juncinmestrella,1812,bartsimpson6,1949,e4 e5 Nf3 Nc6 Bc4 Nf6 d4 exd4 O-O Nxe4 Re1 d5 Bxd5 Qxd5 Nc3 Qa5 Nxe4 Be6 Bg5 Qf5 Nh4 Qd5 Bf6 Qb5 Bxd4 O-O-O c3 Nxd4 cxd4 Qxb2 Re2 Qxd4 Qc2 Qxa1+ Qd1 Qxd1+ Re1 Qxe1#
39,GIgJ3SIm,True,1490191787927.0,1490192715623.0,100,kingslayer92,1739,eltucutuco,1906,e4 c5 Nc3 Nc6 Bb5 a6 Bxc6 bxc6 Nf3 Nf6 e5 Nd5 Nxd5 cxd5 O-O e6 c3 d6 d4 dxe5 Nxe5 Qc7 Qf3 Bd6 Bf4 Rb8 b3 O-O Rac1 f6 Nd3 Bxf4 Nxf4 c4 Rfe1 Rb6 b4 Bd7 Re3 Qd6 Rce1 Re8 Qh5 Rb5 Rh3 Qxf4 Qxh7+ Kf8 Qh8+ Kf7 Qh5+ Ke7 Rg3 g5 Qh7+ Kd6 Rh3 Re7 Qg8 a5 Qa8 axb4 Qa6+ Bc6 a4 bxa3 Qxa3+ Kd7 Rh8 Qd2 Ra1 Qb2 Qa7+ Bb7 h3 Qxc3 Ra6 Rb1+ Kh2 Qd2 Qb8 Qf4+ Qxf4 gxf4 Ra7 Kc6 h4 c3 h5 c2 h6 c1=Q Rxb7 Rexb7 Rc8+ Rc7 Rxc7+ Kxc7 h7 Qh1#
40,zAx246mI,True,1481440000000.0,1481440000000.0,50,mishkajap,1492,honza7,1649,e3 Nf6 Qf3 e5 Bc4 d5 Bb3 a5 Qg3 a4 Qxe5+ Be7 Bxd5 Nxd5 Qxg7 Bf6 Qg3 a3 bxa3 Bxa1 c3 Nc6 Qg7 Rf8 Qxh7 Nf6 Qc2 Qd5 f3 Bf5 e4 Nxe4 fxe4 Bxe4 Qb3 Qxb3 axb3 Bxg2 Ne2 Bxh1 Nd4 Nxd4 cxd4 Rg8 Kf2 Bxd4+ Kf1 Bf3 d3 Rg1#
41,cN0V36CF,True,1424750000000.0,1424750000000.0,61,soapytime,2041,justanotherguy321,1876,Nf3 Nf6 c4 b6 g3 c5 Bg2 Bb7 O-O g6 Nc3 Bg7 Rb1 O-O a3 d5 Ne5 Nc6 Nxc6 Bxc6 b4 Qd6 bxc5 Qxc5 cxd5 Bxd5 Rb5 Bxg2 Rxc5 Bxf1 Rc7 Bh3 Rxe7 Rfd8 d4 Be6 a4 Nd5 Nxd5 Bxd5 Rc7 Re8 f3 a6 e4 Bxe4 fxe4 Rxe4 Qf3 Bxd4+ Kg2 f5 Qb3+ Kh8 Qf7 Re2+ Kh3 Re7 Rxe7 Be5 Qxh7#
42,egIedqVA,True,1451130000000.0,1451130000000.0,101,alexmalando,1832,alwi,1626,e4 e5 Bc4 Nc6 Nf3 Nf6 d3 h6 Nc3 Bb4 Bd2 O-O a3 Bxc3 Bxc3 d6 O-O Be6 Bxe6 fxe6 h3 Qe7 Nh2 d5 exd5 Nxd5 Bd2 Nd4 Ng4 Nf5 c4 Nf4 Nxe5 Qg5 Bxf4 Qxf4 Ng6 Qg5 Nxf8 Rxf8 Qg4 Qxg4 hxg4 Nd4 Rae1 Rf4 Re4 Rxe4 dxe4 Ne2+ Kh2 Nd4 f4 c5 f5 exf5 gxf5 Nc6 f6 Ne5 fxg7 Kxg7 Rf5 Nxc4 Rxc5 Nxb2 Rc7+ Kf6 Rxb7 Nc4 Rxa7 Ke5 Kg3 Kxe4 Ra4 Kd3 Rxc4 Kxc4 Kg4 Kb3 Kh5 Kxa3 g4 Kb4 Kxh6 Kc5 Kg7 Kd6 Kf6 Kd7 Kf7 Kd6 g5 Ke5 g6 Kf5 g7 Kg5 g8=Q+ Kh6 Qg6#
43,Ef7YcYnf,True,1468520000000.0,1468520000000.0,41,texas-ram,1460,the_real_pine_tree,1153,g3 Nh6 Bg2 Ng4 Nf3 g6 c4 Nc6 d4 Nxd4 Nxd4 Bg7 h3 Nh6 Bf4 b6 Nb5 Bb7 Nxc7+ Kf8 Bxb7 Qxc7 Bxc7 Nf5 Bxa8 e5 Qxd7 Bf6 Bd5 Ne7 Qd8+ Kg7 Qd6 Nxd5 cxd5 Bd8 Bxd8 b5 Bf6+ Kg8 Qd8#
44,x7FMFiFy,True,1503062835787.0,1503063906552.0,66,erikweisz,1364,adesso,1632,d4 d5 c4 Be6 c5 Nc6 e3 g6 Bb5 Qd7 Nf3 f6 Bxc6 Qxc6 b4 Bd7 Nc3 Qe6 O-O c6 Bd2 Nh6 Re1 Bg7 e4 Qf7 e5 e6 Bxh6 Bxh6 exf6 Qxf6 Ne5 O-O-O Qf3 Qh4 Nf7 Rhf8 Nd6+ Kc7 Qe2 a6 a4 Qxd4 Ncb5+ cxb5 axb5 Qxb4 b6+ Kb8 Reb1 Qxc5 Nxb7 Kxb7 Qxa6+ Kc6 b7+ Kc7 b8=Q+ Rxb8 Rxb8 Rxb8 Qa5+ Qxa5 Rxa5 Rb1#
45,dx7QF5Xq,True,1503777823005.0,1503778816696.0,48,jose1957,1434,codagirl,1473,c4 Nf6 Nc3 e6 e4 Bb4 Nf3 Bxc3 bxc3 d6 d3 e5 g3 Bg4 Bg2 Nbd7 O-O Nc5 Bg5 O-O d4 Ncxe4 dxe5 Nxg5 exf6 Qxf6 Qd3 Nxf3+ Kh1 Ne5 Qe4 Bf3 Qxb7 Bxb7 Bxb7 Rab8 Bd5 Rb2 f4 Ng4 Rfe1 Rxh2+ Kg1 Qxc3 Rab1 Qd4+ Kf1 Qf2#
46,31tULW32,True,1468540000000.0,1468540000000.0,44,carson_wells,1377,fistiko,1738,d4 Nf6 Nf3 d6 c3 Nc6 e3 e5 Bd3 Be7 Qc2 d5 Bd2 e4 Be2 exf3 Bxf3 O-O Be2 Re8 Bd3 Qd6 f4 Bf8 g4 Ne4 Bxe4 Rxe4 Rf1 Bxg4 Na3 Bf5 Nb5 Qh6 Nxc7 Rxe3+ Bxe3 Bxc2 Nxa8 Qxh2 Nc7 Bd3 Nxd5 Qe2#
47,KkhmTcSr,True,1495621016868.0,1495621246045.0,32,gerceker200,1085,maxgu,1347,e4 c5 Nf3 Nc6 Nc3 Nf6 Ng5 e6 Be2 d5 O-O d4 Nb5 h6 e5 hxg5 exf6 gxf6 d3 a6 Na3 Bd6 g4 Qc7 f4 b5 Bf3 Bb7 Bxc6+ Qxc6 fxg5 Qg2#
48,vPBqLJ9r,True,1494056954516.0,1494058226666.0,77,sjeiben,1669,nickelange,1487,e4 a6 Nf3 g6 d4 d6 c4 Bg7 b3 Nd7 Bd3 Nc5 O-O Nxd3 Qxd3 e6 Be3 Ne7 Nc3 O-O Rfd1 b6 e5 Bb7 Bg5 h6 Bh4 Qd7 h3 Nf5 g4 Nxh4 Nxh4 Qe7 Qg3 g5 Nf3 f6 exd6 cxd6 d5 e5 Re1 Rac8 Nd1 Rc5 Ne3 Qd7 Nf5 b5 Nd2 Kh7 Ne4 bxc4 Nxc5 dxc5 bxc4 a5 Qa3 Rb8 Nxg7 Kxg7 Qxa5 Bxd5 Red1 Qc6 Rxd5 Rb2 Rxc5 Qf3 Rc7+ Kg6 Qe1 Qxh3 Qe4+ f5 Qxf5#
49,pxeluFBd,True,1503635194937.0,1503635697540.0,39,bear789,1372,khaled000emad,1343,Nf3 e6 d4 d5 g3 c6 Bg2 g6 O-O Bg7 c3 b5 Nbd2 g5 Nb3 g4 Nh4 h5 e4 Nf6 e5 Ng8 f4 a6 Nc5 a5 a4 b4 f5 Nh6 f6 Nf5 fxg7 Nxh4 gxh8=Q+ Ke7 Qf6+ Ke8 Qxf7#
50,NhnGIoid,True,1497295665195.0,1497296873003.0,149,thegasmask,1357,ereneymenb,1300,c4 c5 Nc3 Nc6 e4 e5 d3 d6 Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O Bg5 Bg4 Nd5 Nd4 h3 h6 Bxf6 Bxf3 Bxd8 Bxd1 Ne7+ Kh8 Ba5 Ne2+ Kh1 Ba4 Bc7 Bc2 Bxd6 Bxd3 Nxg6+ fxg6 Bxf8 Nxg3+ Kg1 Bxf1 Bxf1 Rxf8 fxg3 Rf3 Bg2 Rxg3 Rd1 Re3 Rd8+ Kh7 Rd7 Re1+ Kf2 Rb1 b3 Rb2+ Kg3 Rxa2 Rxb7 Kg8 h4 Rb2 Bh3 a5 Be6+ Kh7 Kf3 a4 Ra7 axb3 Rc7 Ra2 Rxc5 b2 Rb5 g5 c5 gxh4 c6 Ra1 Rxb2 Rc1 Bd7 Kg6 Rb7 Kg5 c7 Bf6 c8=Q Rxc8 Bxc8 Kh5 Rb6 Bg5 Re6 Bf4 Rf6 Kg5 Rf5+ Kg6 Kg2 h5 Kh3 Bg3 Bd7 Kg7 Rxh5 Kf7 Rxh4 Bxh4 Kxh4 Kf6 Kg4 Ke7 Bc8 Kd6 Kf5 Kc7 Be6 Kd6 Bg8 Ke7 Kxe5 Kf8 Ba2 Ke8 Kf6 Kf8 e5 Ke8 e6 Kf8 Bb3 Ke8 Ba4+ Kf8 e7+ Kg8 Bb5 Kh7 Kf7 Kh8 e8=Q+ Kh7 Qg8+ Kh6 Qg6#
51,ipabyOYy,True,1491260000000.0,1491260000000.0,30,fulanomengano,1536,chicago_chess,1350,Nc3 e5 Nf3 Nc6 d4 d6 d5 Nd4 Nxd4 exd4 Qxd4 Qf6 Qe4+ Be7 Nb5 Bf5 Qe3 a6 Nxc7+ Kf8 Nxa8 Bxc2 Nc7 Bd8 Na8 Ba5+ Bd2 Qxb2 Rc1 Qxc1#
52,iVuuzX6T,True,1482620000000.0,1482620000000.0,25,skids19,1197,piley159,1176,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d3 g6 Be3 Nf6 Nc3 Ng4 O-O Nxe3 fxe3 d5 Nxe5 dxe4 Nxe4 Bd6 Qf3 Bxe5 Qxf7#
53,XhOncl4a,False,1487929593508.0,1487929741034.0,9,juanma206,1693,oldsock,1259,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qf3 d6 Qxf7#
54,VN86u6YU,True,1504210000000.0,1504210000000.0,114,mobin1388,1856,awaretenacious,1819,d4 Nf6 Nf3 d5 Nc3 c6 a3 Bf5 Bf4 e6 Bg5 Be7 Bxf6 Bxf6 e3 Nd7 h3 b5 Bd3 Bxd3 Qxd3 Nb6 O-O O-O b4 Nc4 Qe2 e5 dxe5 Nxe5 Nxe5 Bxe5 Qd3 Qf6 a4 Bxc3 Rab1 bxa4 f3 Rfb8 b5 cxb5 Rxb5 Rxb5 Qxb5 Rd8 Qxa4 d4 exd4 Bxd4+ Kh1 h6 Qa5 Bb6 Qa4 Rd2 Re1 Qg5 Re8+ Kh7 Qe4+ g6 f4 Qc5 Qe1 Qxc2 Qe5 Rd1+ Kh2 Bg1+ Kg3 Qf2+ Kg4 h5+ Kg5 Qg3+ Kf6 Bd4 Kxf7 Bxe5 fxe5 Qf4+ Ke6 Qc4+ Ke7 Qc7+ Kf6 Rf1+ Kg5 Rf5+ Kh4 Qc4+ g4 hxg4 hxg4 Rh5+ Kg3 Qd3+ Kf4 Qd4+ Kg3 Qe3+ Kg2 Rh3 Rf8 Qg3+ Kf1 Rh2 Rf7+ Kg8 Rf6 Qg2+ Ke1 Qe2#
55,LU9gpaJJ,True,1443060000000.0,1443060000000.0,9,elboukak,1240,xamio,982,e4 c5 Bc4 g6 Qf3 Nf6 e5 Nh5 Qxf7#
56,nCxn4PeG,True,1504350000000.0,1504350000000.0,62,kgbird,2045,pavelsps,2024,d4 Nf6 Bg5 e6 e4 Be7 e5 Nd5 Bd2 d6 Qg4 g6 Nf3 h5 Qg3 Nc6 Bd3 Ndb4 Bxg6 fxg6 Qxg6+ Kd7 c3 Rg8 Qh7 Rh8 Qg6 Nd5 O-O Qe8 Qe4 b5 Na3 a6 Nc2 Bb7 Rfe1 Na5 a4 Nxc3 Qd3 Nxa4 Bxa5 Nxb2 Qc3 Nc4 Nd2 Qg6 g3 Nxa5 Rxa5 h4 Raa1 hxg3 fxg3 Qh5 Nf1 Raf8 Nce3 Qf3 Rac1 Qh1#
57,OrFK4oYB,True,1504079057869.0,1504079767083.0,54,rehcsif6rehcsif,1547,romanar2006,1486,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d4 exd4 Nxd4 Bc5 Be3 Bxd4 Bxd4 Nf6 O-O O-O Nc3 Bg4 f3 Be6 e5 Nd5 Nxd5 Qxd5 c3 Rad8 Rf2 Rd7 Rd2 Rfd8 Qe1 c5 Be3 Qc6 Rad1 Rxd2 Rxd2 Rxd2 Qxd2 h6 Qd8+ Kh7 Qh4 Bxa2 Qf4 Qb5 b4 cxb4 cxb4 Qe2 Bc5 Qe1#
58,0wW2uUP2,False,1502278108110.0,1502278350369.0,25,mar2018,1500,zen3000,1500,d4 d5 Nf3 c6 Bg5 h6 Bh4 Nf6 Bxf6 exf6 e3 Bg4 h3 Bxf3 Qxf3 Be7 Nc3 O-O Bd3 Qd7 e4 dxe4 Qxe4 Bb4 Qh7#
59,63u766mb,True,1491280000000.0,1491280000000.0,46,nspkumar79,1525,fandm-lancaster,1232,e4 e5 Nf3 d6 Bc4 Nc6 d3 Nf6 Ng5 Nxe4 Nxf7 Qh4 g3 Qf6 dxe4 Bh3 Qh5 g6 Qxh3 Nd4 Nxh8 Nxc2+ Kd1 Nxa1 Qxh7 Qf3+ Kd2 Qxf2+ Be2 Qd4+ Ke1 Nc2+ Kf1 Qxe4 Qf7+ Kd8 Qxf8+ Kd7 Qxa8 Qxh1+ Kf2 Qxh2+ Kf3 Nd4+ Ke3 Qxe2#
60,XJKX8Ntn,False,1504262933091.0,1504262989875.0,17,romanar2006,1493,pilki,1781,e4 c5 Nf3 Nc6 Bb5 Nd4 Nxd4 cxd4 d3 a6 Ba4 b5 Bb3 Bb7 Qf3 e5 Qxf7#
61,NR5u82W9,True,1503680000000.0,1503680000000.0,46,eche777,1292,gondoro,1358,d4 d5 e3 Nf6 Nf3 Bg4 h3 Bd7 Nc3 b6 Bd3 c5 Ne2 Nc6 c3 c4 Bc2 g6 Ba4 a6 b3 b5 bxc4 bxa4 cxd5 Nxd5 Qxa4 Bg7 Bd2 e6 c4 Nde7 Rb1 Nxd4 Qa3 Nxe2 Kxe2 O-O Ba5 Qc8 Qxe7 Qxc4+ Ke1 Bb5 Nd2 Qe2#
62,GrqcLH8a,True,1480540000000.0,1480540000000.0,60,samuelpro,1072,falsus,1625,d3 Nc6 e4 b6 c4 e5 b3 f6 f3 Nge7 g4 d6 a4 f5 h3 fxg4 hxg4 Be6 g5 g6 Bg2 Qd7 Bb2 O-O-O Ne2 Na5 Nd2 Nec6 Ra2 Bg7 Rh3 Bxh3 Bh1 h5 d4 exd4 Nf4 Qf7 Bg2 Bxg2 Nxg2 h4 Nf4 Qxf4 Nf1 Rhf8 Nh2 Qxh2 Bxd4 Nxd4 Qxd4 Qxa2 Qd5 Bc3+ Kd1 Rxf3 Qe6+ Kb8 b4 Qd2#
63,XIldfFMw,True,1436670000000.0,1436680000000.0,115,oldcodger99,1365,daerka,1301,d4 e6 Nf3 d5 Bf4 Bd6 Ne5 Nf6 e3 Nc6 c3 Ne4 Bd3 g5 Bg3 f6 Nxc6 bxc6 Qh5+ Kf8 O-O Bxg3 fxg3 Rb8 b4 Rb6 Qh6+ Kf7 Bxe4 dxe4 Nd2 Ba6 Rf2 f5 g4 Qd5 Qxg5 Rg8 Qh5+ Rg6 gxf5 exf5 Rxf5+ Qxf5 Qxf5+ Rf6 Qxh7+ Ke6 Qxe4+ Kf7 h3 Rb5 Nf3 Re6 Ng5+ Rxg5 Rf1+ Bxf1 Kxf1 Rf6+ Kg1 Rgf5 Qh4 Re6 Qh7+ Kf8 Qxf5+ Ke7 Qh7+ Kd6 h4 Rxe3 Qh6+ Re6 Qg5 Re1+ Kh2 Ra1 h5 Rxa2 Qg6+ Kd7 h6 Rf2 h7 Rf8 Qg7+ Ke8 Qg6+ Ke7 Qxc6 Rh8 Qxc7+ Kf8 Qc5+ Kg7 Qxa7+ Kg6 b5 Kh6 b6 Kg6 c4 Kf6 c5 Ke6 Qb7 Rd8 d5+ Rxd5 h8=Q Rxc5 Qe8+ Kd6 Qee7#
64,Fzp2v8FY,False,1501423713871.0,1501424077160.0,39,elefante009,2061,the_loving_boy,1598,d4 d5 c4 Nc6 Nc3 Nf6 g3 e6 e3 Bb4 Bd2 O-O Nf3 dxc4 Bxc4 a6 O-O b5 a3 Ba5 Bd3 Bb7 b4 Bb6 Ne2 Qd7 Nf4 Nd5 Bxh7+ Kh8 Ng5 Nxf4 gxf4 Qd5 Qh5 Ne5 Be4+ Kg8 Qh7#
65,FWQrXRbq,True,1503277582701.0,1503278131638.0,63,bear789,1378,harish93,1406,e4 e5 c3 Nc6 Nf3 Nf6 Bc4 h6 O-O Nxe4 d3 Nf6 Re1 Bd6 Nbd2 O-O Nb3 Bc5 d4 exd4 cxd4 Bb6 d5 Ne7 Ne5 d6 Nf3 Bg4 h3 Bh5 Qe2 Re8 Be3 Bxe3 Qxe3 Nexd5 Qd4 Rxe1+ Rxe1 Nb6 Qh4 Qd7 Qf4 Nxc4 Qxc4 Bg6 Nbd4 Ne4 Nh4 Bh7 f3 Nf6 g4 g5 Nhf5 Bxf5 Nxf5 Kh7 Re7 Qc6 Qxf7+ Kh8 Qg7#
66,bmERzpsG,False,1477440000000.0,1477440000000.0,90,cboss446,1193,abondano,1319,e4 e5 Nf3 Nc6 Nh4 Nf6 Bc4 Nxe4 Nf5 d5 d3 Bxf5 O-O dxc4 dxc4 Qxd1 Rxd1 Bc5 Rd5 Nxf2 Rxc5 Ne4 Rxe5+ Nxe5 Nc3 O-O-O Bf4 Nxc4 a3 Nxc3 Bg5 Bxc2 Bxd8 Rxd8 Kf2 Nd1+ Kg3 Ndxb2 Rc1 Rd3+ Kg4 Ne5+ Kf4 Rc3 Kxe5 f6+ Kf4 g5+ Kg4 Bf5+ Kxf5 Rxc1 Kxf6 h6 Ke6 h5 Kf5 g4 Kg5 Rc5+ Kh4 Nd3 Kg3 Rc3 Kh4 Rc5 Kg3 b5 Kh4 b4 axb4 Nxb4 Kg3 a5 Kh4 a4 Kg3 a3 Kf2 a2 h4 a1=Q Kg3 Qh1 Kf4 Qxh4 Ke3 Re5+ Kd2 Qe1#
67,3biI9mgf,True,1502463141546.0,1502463222410.0,12,samilou123,1598,ppm,1743,e4 e5 Nc3 Bc5 d3 Qh4 Nh3 d6 a3 Bxh3 gxh3 Qxf2#
68,hfaJn9bJ,True,1471420000000.0,1471420000000.0,58,cnopm,1763,alex7kr_ru,1816,e4 e5 Qf3 Nf6 Bc4 d6 Qb3 Qe7 d3 b6 Bd5 Nxd5 Qxd5 c6 Qc4 Be6 Qc3 c5 Nf3 h6 g4 Nc6 g5 hxg5 Bxg5 f6 Be3 g5 Na3 Bg4 Nd2 Rh3 Rg1 Bh5 Nb5 Rxh2 f3 Rh3 Rf1 g4 fxg4 Bxg4 Nc4 Qd7 Rxf6 Rh1+ Rf1 Rxf1+ Kxf1 Bh3+ Ke2 Qg4+ Kd2 Qg2+ Kd1 Bg4+ Ke1 Qe2#
69,2O3IhLSe,True,1465095682459.0,1465097054665.0,107,anakgreget,1747,philosifer,1424,e4 e5 Nf3 Bd6 Nc3 Nf6 Bc4 O-O d4 exd4 Qxd4 Nc6 Qd3 Ne5 Nxe5 Bxe5 Bg5 Re8 Bxf6 Bxf6 O-O d6 Rfe1 Be6 Nd5 Bxd5 Bxd5 c6 Bc4 Bxb2 Rab1 Qf6 Bb3 Bd4 Rf1 c5 Bd5 Rab8 Qg3 b5 Bc6 Rec8 Bxb5 Rxb5 Rxb5 a6 Rb6 Be5 Qf3 Ra8 Qxf6 Bxf6 Rxd6 Bd4 c4 a5 Rb1 Kf8 h3 Ke7 Rd5 a4 Rb7+ Kf8 Rbd7 Ke8 Rb7 Rc8 Kh1 Rd8 Rxd8+ Kxd8 Rxf7 Ke8 Ra7 Bxf2 Rxa4 Bd4 Ra7 Kf8 a4 Kg8 a5 h6 a6 Bf6 Rc7 Bd8 Rc8 Kh7 Rxd8 Kg6 a7 Kf6 a8=Q Ke5 Qd5+ Kf4 Kh2 g5 g3+ Ke3 Qd3+ Kf2 Rf8+ Ke1 Rf1#
70,lBtJtnzU,False,1501946532574.0,1501947424428.0,59,zen3000,1500,billye,1178,e4 c5 Bc4 a6 Qf3 e6 Ne2 b5 e5 bxc4 Qxa8 Nc6 d4 Qc7 Bg5 Nb4 Qe4 Bb7 d5 Bxd5 Qf4 Nxc2+ Kf1 Qc6 f3 Nxa1 Nec3 Be7 Nxd5 Bxg5 Qxg5 Qxd5 Kf2 Qd4+ Kg3 Ne7 Na3 O-O Qxe7 c3 bxc3 Qxc3 Nb1 Qxe5+ f4 Qe3+ Kg4 f5+ Kg5 h6+ Kh5 Qxf4 Nc3 g6+ Kxg6 Qg4+ Kxh6 Qxg2 Qh7#
71,jO7g83oG,True,1471020000000.0,1471020000000.0,55,krishchennai93,1641,albaner71,1959,e4 d5 exd5 Qxd5 Nf3 Bg4 Be2 Qe6 O-O Nf6 d4 c6 c3 Qc8 Bf4 g6 h3 Be6 Re1 Bg7 c4 O-O Nc3 Rd8 Qd2 Na6 Rad1 Nc7 b3 a5 Qe3 b5 Ne5 bxc4 bxc4 Na6 Na4 Nb4 Nb6 Qb7 Nxa8 Qxa8 Rd2 Nh5 Bxh5 gxh5 Bh6 f6 Qg3 Bg4 Nxg4 Bxh6 Nxh6+ Kh8 Nf7#
72,P4SugaY7,False,1504127018668.0,1504128194082.0,76,thefrenchtactics,1365,mesagh_ir,1856,g3 e5 Bg2 Nf6 c4 c6 d4 Be7 dxe5 Qa5+ Nc3 Qxe5 Bd2 O-O Qc2 Bc5 Ne4 Nxe4 Bxe4 Re8 f3 Bxg1 Rxg1 f5 O-O-O fxe4 fxe4 Na6 Rgf1 Nc5 Bc3 Qg5+ Bd2 Qh5 h4 Nxe4 c5 Nxc5 Qc4+ Kh8 Bc3 Ne6 e4 b5 Qb3 Qh6+ Kb1 Nc5 Qf7 Ba6 Rf4 Nxe4 Be5 Nc5 Rg4 Rxe5 Rxg7 Qxg7 Qf4 Rf8 b4 Rxf4 gxf4 Qg6+ Ka1 Qc2 bxc5 Qxd1+ Kb2 Re2+ Kc3 Qc2+ Kb4 Qc4+ Ka5 Rxa2#
73,DZkdttYR,True,1474820000000.0,1474820000000.0,61,pirs07,1908,edenshaul,1421,d4 d5 Nf3 Nc6 c4 dxc4 Nc3 Nf6 Bf4 g6 Nb5 e5 Nxe5 Nxe5 Bxe5 Bd6 Nxd6+ cxd6 Bg3 Bf5 e3 d5 Be2 Qc8 O-O c3 bxc3 Qxc3 Bd6 Bc2 Qc1 Qc6 Be5 Ke7 Qa3+ Ke6 Rac1 a5 Bd3 b5 Rxc2 Qb6 Qc1 Ra6 g4 Nxg4 Bxh8 Qb8 Rc6+ Rxc6 Qxc6+ Ke7 f4 g5 Qc5+ Ke6 Be5 Qd8 f5+ Kd7 Bxb5#
74,nYDvnb2F,False,1462235284434.0,1462235493734.0,19,chesswithmom,2294,schoonied,1319,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Ne7 Bc4 Nc6 Qe3 Bb4+ c3 Be7 Qf3 Na5 Qxf7#
75,XXa30QAY,True,1504270000000.0,1504270000000.0,51,hd_aslani,1519,brendis,1495,e4 e6 Bc4 c6 d3 d5 exd5 exd5 Bb3 Be7 h3 Nf6 Bg5 a5 a3 a4 Ba2 O-O Nc3 Re8 Nge2 Nbd7 O-O b5 Nd4 Qc7 Re1 b4 axb4 Bxb4 Rf1 c5 Nf3 a3 bxa3 Bxc3 Bxf6 Bxf6 Rb1 d4 c4 Ne5 Nxe5 Bxe5 Re1 Bf5 f4 Bxf4 Qf3 Rxa3 Rxe8#
76,zvXvUlPT,True,1504258469954.0,1504259532917.0,90,amithchess,1512,tiger100,1581,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nxc6 bxc6 Bc4 d5 exd5 cxd5 Bxd5 Rb8 Qf3 Nf6 Bc6+ Bd7 Bxd7+ Qxd7 O-O O-O Nc3 Rfe8 Qg3 Ng4 Bf4 Rxb2 Rac1 Bd4 a3 Qf5 Ne2 Bb6 Nc3 Bd4 Na4 Rxc2 Rxc2 Qxc2 Qxg4 Qxa4 Qf3 c5 Bc1 h6 g3 Qc2 h4 Re2 Qa8+ Kh7 Qg2 Rxf2 Rxf2 Bxf2+ Qxf2 Qxc1+ Kg2 Qxa3 h5 Qd3 Qxc5 Qe2+ Kh3 Qe6+ Kg2 a6 Qc2+ g6 hxg6+ Qxg6 Qc4 a5 Qa2 Qf5 Qd2 a4 Qa2 Qe4+ Kh2 Kg6 Qf2 f5 Qb6+ Kh5 Kh3 Qh1#
77,1nwU4MCj,True,1488360000000.0,1488360000000.0,60,inanimatecarbonrod,1176,madd_hatter,1526,e4 Nc6 Nc3 e6 Nf3 b6 d4 Bb7 Ne5 Nxe5 dxe5 h6 Be2 Bb4 Qd2 Ne7 a3 Bxc3 bxc3 Ng6 Bf3 Qe7 g4 O-O-O O-O Nxe5 Bg2 d6 g5 hxg5 h3 f6 Qd1 d5 c4 dxe4 Bd2 Nxc4 Re1 Bd5 Bb4 Qf7 f3 exf3 Bxf3 Bxf3 Qxf3 e5 Qc3 Nd6 Bxd6 Rxd6 Qb4 Rxh3 Kg2 Qh5 Rad1 Qf3+ Kg1 Rh1#
78,p1pDtG7F,True,1504459583417.0,1504459857654.0,40,kn89,1523,philbsd,1523,e4 e5 Nf3 Nc6 Nc3 a6 d3 Bb4 Bd2 d6 Be2 Nge7 O-O Bg4 h3 Bh5 d4 Bxf3 Bxf3 Nxd4 Ne2 Nxf3+ gxf3 Bc5 Be3 Ba7 Bxa7 Rxa7 Ng3 Ng6 Kh2 Nf4 Qe1 h6 Qe3 Qh4 Qxa7 Qxh3+ Kg1 Qg2#
